id,Day,Month,Year,Region,Species_co,Sex,Age.class,Death_code,PMI_min,PMI_max,lat,lon,flag,adv_time_days,date
107,20,3,2025,Goa,Indo-Pacific finless porpoise,,,3,2,3,15.21160805,73.93091798,,0,20-03-2025 00:00
107,19,3,2025,Goa,Indo-Pacific finless porpoise,,,3,2,3,15.21143341,73.94430542,,0.5,19-03-2025 12:00
107,19,3,2025,Goa,Indo-Pacific finless porpoise,,,3,2,3,15.21127319,73.93989563,,1,19-03-2025 00:00
107,18,3,2025,Goa,Indo-Pacific finless porpoise,,,3,2,3,15.21111965,73.9473114,,1.5,18-03-2025 12:00
107,18,3,2025,Goa,Indo-Pacific finless porpoise,,,3,2,3,15.21098518,73.95178223,,2,18-03-2025 00:00
107,17,3,2025,Goa,Indo-Pacific finless porpoise,,,3,2,3,15.21086407,73.95701599,,2.5,17-03-2025 12:00
107,17,3,2025,Goa,Indo-Pacific finless porpoise,,,3,2,3,15.21074963,73.95582581,,3,17-03-2025 00:00
108,13,3,2025,Goa,Indo-Pacific finless porpoise,,,4,6,8,15.25532305,73.91955636,,0,13-03-2025 00:00
108,12,3,2025,Goa,Indo-Pacific finless porpoise,,,4,6,8,15.25486565,73.929039,,0.5,12-03-2025 12:00
108,12,3,2025,Goa,Indo-Pacific finless porpoise,,,4,6,8,15.25440979,73.91051483,,1,12-03-2025 00:00
108,11,3,2025,Goa,Indo-Pacific finless porpoise,,,4,6,8,15.25401115,73.90877533,,1.5,11-03-2025 12:00
108,11,3,2025,Goa,Indo-Pacific finless porpoise,,,4,6,8,15.25378513,73.87288666,,2,11-03-2025 00:00
108,10,3,2025,Goa,Indo-Pacific finless porpoise,,,4,6,8,15.25380421,73.85964966,,2.5,10-03-2025 12:00
108,10,3,2025,Goa,Indo-Pacific finless porpoise,,,4,6,8,15.25205994,73.81211853,,3,10-03-2025 00:00
108,9,3,2025,Goa,Indo-Pacific finless porpoise,,,4,6,8,15.24321365,73.79987335,,3.5,09-03-2025 12:00
108,9,3,2025,Goa,Indo-Pacific finless porpoise,,,4,6,8,15.22293949,73.74051666,,4,09-03-2025 00:00
108,8,3,2025,Goa,Indo-Pacific finless porpoise,,,4,6,8,15.18599319,73.71484375,,4.5,08-03-2025 12:00
108,8,3,2025,Goa,Indo-Pacific finless porpoise,,,4,6,8,15.13914108,73.66769409,,5,08-03-2025 00:00
108,7,3,2025,Goa,Indo-Pacific finless porpoise,,,4,6,8,15.09042931,73.67311859,,5.5,07-03-2025 12:00
108,7,3,2025,Goa,Indo-Pacific finless porpoise,,,4,6,8,15.0418005,73.66447449,,6,07-03-2025 00:00
108,6,3,2025,Goa,Indo-Pacific finless porpoise,,,4,6,8,14.99363613,73.69860077,,6.5,06-03-2025 12:00
108,6,3,2025,Goa,Indo-Pacific finless porpoise,,,4,6,8,14.94458103,73.69654083,,7,06-03-2025 00:00
108,5,3,2025,Goa,Indo-Pacific finless porpoise,,,4,6,8,14.8926096,73.69989014,,7.5,05-03-2025 12:00
108,5,3,2025,Goa,Indo-Pacific finless porpoise,,,4,6,8,14.83926487,73.71278381,,8,05-03-2025 00:00
110,13,3,2025,Goa,Indo-Pacific finless porpoise,,A,3,2,3,15.54465866,73.75463886,,0,13-03-2025 00:00
110,12,3,2025,Goa,Indo-Pacific finless porpoise,,A,3,2,3,15.53930378,73.75937653,,0.5,12-03-2025 12:00
110,12,3,2025,Goa,Indo-Pacific finless porpoise,,A,3,2,3,15.53175259,73.74134064,,1,12-03-2025 00:00
110,11,3,2025,Goa,Indo-Pacific finless porpoise,,A,3,2,3,15.52122593,73.74481201,,1.5,11-03-2025 12:00
110,11,3,2025,Goa,Indo-Pacific finless porpoise,,A,3,2,3,15.50836849,73.70217896,,2,11-03-2025 00:00
110,10,3,2025,Goa,Indo-Pacific finless porpoise,,A,3,2,3,15.49248409,73.69149017,,2.5,10-03-2025 12:00
110,10,3,2025,Goa,Indo-Pacific finless porpoise,,A,3,2,3,15.46828079,73.66213989,,3,10-03-2025 00:00
111,12,3,2025,Goa,Humpback dolphin,,,2,0.5,1,15.35202547,73.88481822,,0,12-03-2025 00:00
111,11,3,2025,Goa,Humpback dolphin,,,2,0.5,1,15.35138988,73.8848877,,0.5,11-03-2025 12:00
111,11,3,2025,Goa,Humpback dolphin,,,2,0.5,1,15.35059643,73.8604126,,1,11-03-2025 00:00
113,10,3,2025,Goa,Humpback dolphin,,,3,2,3,15.33350922,73.89394014,,0,10-03-2025 00:00
113,9,3,2025,Goa,Humpback dolphin,,,3,2,3,15.33368301,73.88923645,,0.5,09-03-2025 12:00
113,9,3,2025,Goa,Humpback dolphin,,,3,2,3,15.33391571,73.86982727,,1,09-03-2025 00:00
113,8,3,2025,Goa,Humpback dolphin,,,3,2,3,15.33422947,73.85560608,,1.5,08-03-2025 12:00
113,8,3,2025,Goa,Humpback dolphin,,,3,2,3,15.33368778,73.80763245,,2,08-03-2025 00:00
113,7,3,2025,Goa,Humpback dolphin,,,3,2,3,15.3315115,73.81450653,,2.5,07-03-2025 12:00
113,7,3,2025,Goa,Humpback dolphin,,,3,2,3,15.32826233,73.78668976,,3,07-03-2025 00:00
114,8,3,2025,Goa,Humpback dolphin,,,4,5,8,15.12664119,73.94001698,,0,08-03-2025 00:00
114,7,3,2025,Goa,Humpback dolphin,,,4,5,8,15.11877346,73.94316101,,0.5,07-03-2025 12:00
114,7,3,2025,Goa,Humpback dolphin,,,4,5,8,15.11036587,73.92209625,,1,07-03-2025 00:00
114,6,3,2025,Goa,Humpback dolphin,,,4,5,8,15.10315704,73.92881012,,1.5,06-03-2025 12:00
114,6,3,2025,Goa,Humpback dolphin,,,4,5,8,15.09727573,73.91251373,,2,06-03-2025 00:00
114,5,3,2025,Goa,Humpback dolphin,,,4,5,8,15.09200859,73.91212463,,2.5,05-03-2025 12:00
114,5,3,2025,Goa,Humpback dolphin,,,4,5,8,15.08755589,73.9078598,,3,05-03-2025 00:00
114,4,3,2025,Goa,Humpback dolphin,,,4,5,8,15.08450699,73.91674042,,3.5,04-03-2025 12:00
114,4,3,2025,Goa,Humpback dolphin,,,4,5,8,15.08286858,73.91731262,,4,04-03-2025 00:00
114,3,3,2025,Goa,Humpback dolphin,,,4,5,8,15.08213139,73.92910767,,4.5,03-03-2025 12:00
114,3,3,2025,Goa,Humpback dolphin,,,4,5,8,15.08166885,73.93603516,,5,03-03-2025 00:00
114,2,3,2025,Goa,Humpback dolphin,,,4,5,8,15.08133698,73.94261169,,5.5,02-03-2025 12:00
114,2,3,2025,Goa,Humpback dolphin,,,4,5,8,15.08109093,73.94615936,,6,02-03-2025 00:00
114,1,3,2025,Goa,Humpback dolphin,,,4,5,8,15.08090878,73.95343781,,6.5,01-03-2025 12:00
114,1,3,2025,Goa,Humpback dolphin,,,4,5,8,15.08077431,73.95847321,,7,01-03-2025 00:00
114,28,2,2025,Goa,Humpback dolphin,,,4,5,8,15.0806694,73.96150208,,7.5,28-02-2025 12:00
114,28,2,2025,Goa,Humpback dolphin,,,4,5,8,15.08058262,73.96168518,,8,28-02-2025 00:00
117,4,3,2025,Goa,Humpback dolphin,,A,3,4,6,15.55948001,73.74993773,,0,04-03-2025 00:00
117,3,3,2025,Goa,Humpback dolphin,,A,3,4,6,15.55804729,73.75326538,,0.5,03-03-2025 12:00
117,3,3,2025,Goa,Humpback dolphin,,A,3,4,6,15.55644703,73.75351715,,1,03-03-2025 00:00
117,2,3,2025,Goa,Humpback dolphin,,A,3,4,6,15.55463696,73.75747681,,1.5,02-03-2025 12:00
117,2,3,2025,Goa,Humpback dolphin,,A,3,4,6,15.55255795,73.75772095,,2,02-03-2025 00:00
117,1,3,2025,Goa,Humpback dolphin,,A,3,4,6,15.5500803,73.76269531,,2.5,01-03-2025 12:00
117,1,3,2025,Goa,Humpback dolphin,,A,3,4,6,15.54697037,73.76247406,,3,01-03-2025 00:00
117,28,2,2025,Goa,Humpback dolphin,,A,3,4,6,15.5428648,73.76203918,,3.5,28-02-2025 12:00
117,28,2,2025,Goa,Humpback dolphin,,A,3,4,6,15.53649235,73.73961639,,4,28-02-2025 00:00
117,27,2,2025,Goa,Humpback dolphin,,A,3,4,6,15.52665234,73.72997284,,4.5,27-02-2025 12:00
117,27,2,2025,Goa,Humpback dolphin,,A,3,4,6,15.51322651,73.69591522,,5,27-02-2025 00:00
117,26,2,2025,Goa,Humpback dolphin,,A,3,4,6,15.49686432,73.68795776,,5.5,26-02-2025 12:00
117,26,2,2025,Goa,Humpback dolphin,,A,3,4,6,15.47000313,73.65135193,,6,26-02-2025 00:00
120,22,2,2025,Goa,Humpback dolphin,,,2,1,2,15.35177717,73.88481822,,0,22-02-2025 00:00
120,21,2,2025,Goa,Humpback dolphin,,,2,1,2,15.35114861,73.8842392,,0.5,21-02-2025 12:00
120,21,2,2025,Goa,Humpback dolphin,,,2,1,2,15.35048866,73.87728119,,1,21-02-2025 00:00
120,20,2,2025,Goa,Humpback dolphin,,,2,1,2,15.34984493,73.88217926,,1.5,20-02-2025 12:00
120,20,2,2025,Goa,Humpback dolphin,,,2,1,2,15.34913635,73.86252594,,2,20-02-2025 00:00
122,20,2,2025,Goa,Indo-Pacific finless porpoise,,,3,4,6,15.51111952,73.76461225,,0,20-02-2025 00:00
122,19,2,2025,Goa,Indo-Pacific finless porpoise,,,3,4,6,15.5043478,73.75379181,,0.5,19-02-2025 12:00
122,19,2,2025,Goa,Indo-Pacific finless porpoise,,,3,4,6,15.49657917,73.72639465,,1,19-02-2025 00:00
122,18,2,2025,Goa,Indo-Pacific finless porpoise,,,3,4,6,15.48748875,73.7256546,,1.5,18-02-2025 12:00
122,18,2,2025,Goa,Indo-Pacific finless porpoise,,,3,4,6,15.4763813,73.70527649,,2,18-02-2025 00:00
122,17,2,2025,Goa,Indo-Pacific finless porpoise,,,3,4,6,15.46016979,73.70331573,,2.5,17-02-2025 12:00
122,17,2,2025,Goa,Indo-Pacific finless porpoise,,,3,4,6,15.43283081,73.66362,,3,17-02-2025 00:00
122,16,2,2025,Goa,Indo-Pacific finless porpoise,,,3,4,6,15.39131069,73.66779327,,3.5,16-02-2025 12:00
122,16,2,2025,Goa,Indo-Pacific finless porpoise,,,3,4,6,15.33692741,73.62261963,,4,16-02-2025 00:00
122,15,2,2025,Goa,Indo-Pacific finless porpoise,,,3,4,6,15.2761116,73.62572479,,4.5,15-02-2025 12:00
122,15,2,2025,Goa,Indo-Pacific finless porpoise,,,3,4,6,15.21965694,73.60009003,,5,15-02-2025 00:00
122,14,2,2025,Goa,Indo-Pacific finless porpoise,,,3,4,6,15.16804695,73.62316895,,5.5,14-02-2025 12:00
122,14,2,2025,Goa,Indo-Pacific finless porpoise,,,3,4,6,15.1187582,73.6309967,,6,14-02-2025 00:00
123,18,2,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.36866878,73.83442538,,0,18-02-2025 00:00
123,17,2,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.36681938,73.8459549,,0.5,17-02-2025 12:00
123,17,2,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.36489677,73.83930206,,1,17-02-2025 00:00
123,16,2,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.36299896,73.85570526,,1.5,16-02-2025 12:00
123,16,2,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.36100006,73.83912659,,2,16-02-2025 00:00
123,15,2,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.35875797,73.84351349,,2.5,15-02-2025 12:00
123,15,2,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.35643673,73.81012726,,3,15-02-2025 00:00
123,14,2,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.35364914,73.79297638,,3.5,14-02-2025 12:00
123,14,2,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.34904575,73.74851227,,4,14-02-2025 00:00
123,13,2,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.3401165,73.75776672,,4.5,13-02-2025 12:00
123,13,2,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.32814503,73.74088287,,5,13-02-2025 00:00
123,12,2,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.31062889,73.74452972,,5.5,12-02-2025 12:00
123,12,2,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.28345299,73.71206665,,6,12-02-2025 00:00
124,15,2,2025,Goa,Humpback dolphin,,SA,2,0.5,1,15.56084431,73.74899359,,0,15-02-2025 00:00
124,14,2,2025,Goa,Humpback dolphin,,SA,2,0.5,1,15.55941296,73.74962616,,0.5,14-02-2025 12:00
124,14,2,2025,Goa,Humpback dolphin,,SA,2,0.5,1,15.55748367,73.74654388,,1,14-02-2025 00:00
127,12,2,2025,Goa,Humpback dolphin,,,4,5,8,15.68887704,73.70234547,,0,12-02-2025 00:00
127,11,2,2025,Goa,Humpback dolphin,,,4,5,8,15.6865139,73.69638062,,0.5,11-02-2025 12:00
127,11,2,2025,Goa,Humpback dolphin,,,4,5,8,15.68417168,73.68144226,,1,11-02-2025 00:00
127,10,2,2025,Goa,Humpback dolphin,,,4,5,8,15.68200397,73.67982483,,1.5,10-02-2025 12:00
127,10,2,2025,Goa,Humpback dolphin,,,4,5,8,15.67848778,73.66255188,,2,10-02-2025 00:00
127,9,2,2025,Goa,Humpback dolphin,,,4,5,8,15.67194557,73.65561676,,2.5,09-02-2025 12:00
127,9,2,2025,Goa,Humpback dolphin,,,4,5,8,15.65933895,73.61516571,,3,09-02-2025 00:00
127,8,2,2025,Goa,Humpback dolphin,,,4,5,8,15.63872242,73.61529541,,3.5,08-02-2025 12:00
127,8,2,2025,Goa,Humpback dolphin,,,4,5,8,15.60786438,73.57891083,,4,08-02-2025 00:00
127,7,2,2025,Goa,Humpback dolphin,,,4,5,8,15.56239414,73.56946564,,4.5,07-02-2025 12:00
127,7,2,2025,Goa,Humpback dolphin,,,4,5,8,15.50526905,73.50748444,,5,07-02-2025 00:00
127,6,2,2025,Goa,Humpback dolphin,,,4,5,8,15.44002247,73.49807739,,5.5,06-02-2025 12:00
127,6,2,2025,Goa,Humpback dolphin,,,4,5,8,15.37024498,73.46952057,,6,06-02-2025 00:00
127,5,2,2025,Goa,Humpback dolphin,,,4,5,8,15.29918957,73.46182251,,6.5,05-02-2025 12:00
127,5,2,2025,Goa,Humpback dolphin,,,4,5,8,15.22875595,73.45534515,,7,05-02-2025 00:00
127,4,2,2025,Goa,Humpback dolphin,,,4,5,8,15.16024971,73.4914093,,7.5,04-02-2025 12:00
127,4,2,2025,Goa,Humpback dolphin,,,4,5,8,15.09361458,73.50762177,,8,04-02-2025 00:00
128,12,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.35045287,73.88550487,,0,12-02-2025 00:00
128,11,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.34988117,73.88341522,,0.5,11-02-2025 12:00
128,11,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.34916782,73.86079407,,1,11-02-2025 00:00
128,10,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.34834003,73.86192322,,1.5,10-02-2025 12:00
128,10,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.34747887,73.84485626,,2,10-02-2025 00:00
128,9,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.34656906,73.84089661,,2.5,09-02-2025 12:00
128,9,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.34481144,73.80498505,,3,09-02-2025 00:00
128,8,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.34209251,73.80548096,,3.5,08-02-2025 12:00
128,8,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.33856297,73.78266144,,4,08-02-2025 00:00
129,12,2,2025,Goa,Humpback dolphin,,,4,4,6,15.51199826,73.7644084,,0,12-02-2025 00:00
129,11,2,2025,Goa,Humpback dolphin,,,4,4,6,15.50547028,73.76495361,,0.5,11-02-2025 12:00
129,11,2,2025,Goa,Humpback dolphin,,,4,4,6,15.49899292,73.73490906,,1,11-02-2025 00:00
129,10,2,2025,Goa,Humpback dolphin,,,4,4,6,15.49003887,73.72208405,,1.5,10-02-2025 12:00
129,10,2,2025,Goa,Humpback dolphin,,,4,4,6,15.47308922,73.67050171,,2,10-02-2025 00:00
129,9,2,2025,Goa,Humpback dolphin,,,4,4,6,15.43496418,73.64189148,,2.5,09-02-2025 12:00
129,9,2,2025,Goa,Humpback dolphin,,,4,4,6,15.37228298,73.55964661,,3,09-02-2025 00:00
129,8,2,2025,Goa,Humpback dolphin,,,4,4,6,15.30924129,73.53897858,,3.5,08-02-2025 12:00
129,8,2,2025,Goa,Humpback dolphin,,,4,4,6,15.24971199,73.52005768,,4,08-02-2025 00:00
129,7,2,2025,Goa,Humpback dolphin,,,4,4,6,15.18994141,73.51502991,,4.5,07-02-2025 12:00
129,7,2,2025,Goa,Humpback dolphin,,,4,4,6,15.12570095,73.49214172,,5,07-02-2025 00:00
129,6,2,2025,Goa,Humpback dolphin,,,4,4,6,15.05758953,73.51436615,,5.5,06-02-2025 12:00
129,6,2,2025,Goa,Humpback dolphin,,,4,4,6,14.98602104,73.50559235,,6,06-02-2025 00:00
132,8,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.22270752,73.92918754,,0,08-02-2025 00:00
132,7,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.22232533,73.93138123,,0.5,07-02-2025 12:00
132,7,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.22182465,73.9005127,,1,07-02-2025 00:00
132,6,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.22106552,73.89523315,,1.5,06-02-2025 12:00
132,6,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.22000122,73.86244202,,2,06-02-2025 00:00
132,5,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.21861649,73.86394501,,2.5,05-02-2025 12:00
132,5,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.21690655,73.83773804,,3,05-02-2025 00:00
132,4,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.21500492,73.85683441,,3.5,04-02-2025 12:00
132,4,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.21309662,73.84386444,,4,04-02-2025 00:00
133,7,2,2025,Goa,Humpback dolphin,,,4,5,9,15.25528329,73.91928845,,0,07-02-2025 00:00
133,6,2,2025,Goa,Humpback dolphin,,,4,5,9,15.25482559,73.91537476,,0.5,06-02-2025 12:00
133,6,2,2025,Goa,Humpback dolphin,,,4,5,9,15.25450802,73.88890076,,1,06-02-2025 00:00
133,5,2,2025,Goa,Humpback dolphin,,,4,5,9,15.25432491,73.88835144,,1.5,05-02-2025 12:00
133,5,2,2025,Goa,Humpback dolphin,,,4,5,9,15.25425816,73.86465454,,2,05-02-2025 00:00
133,4,2,2025,Goa,Humpback dolphin,,,4,5,9,15.25425148,73.87730408,,2.5,04-02-2025 12:00
133,4,2,2025,Goa,Humpback dolphin,,,4,5,9,15.25424576,73.8634491,,3,04-02-2025 00:00
133,3,2,2025,Goa,Humpback dolphin,,,4,5,9,15.25420284,73.88506317,,3.5,03-02-2025 12:00
133,3,2,2025,Goa,Humpback dolphin,,,4,5,9,15.25407696,73.8795166,,4,03-02-2025 00:00
133,2,2,2025,Goa,Humpback dolphin,,,4,5,9,15.25391674,73.8911438,,4.5,02-02-2025 12:00
133,2,2,2025,Goa,Humpback dolphin,,,4,5,9,15.25372028,73.88568878,,5,02-02-2025 00:00
133,1,2,2025,Goa,Humpback dolphin,,,4,5,9,15.25351906,73.89090729,,5.5,01-02-2025 12:00
133,1,2,2025,Goa,Humpback dolphin,,,4,5,9,15.25335693,73.87562561,,6,01-02-2025 00:00
133,31,1,2025,Goa,Humpback dolphin,,,4,5,9,15.25327587,73.87489319,,6.5,31-01-2025 12:00
133,31,1,2025,Goa,Humpback dolphin,,,4,5,9,15.25324726,73.86331177,,7,31-01-2025 00:00
133,30,1,2025,Goa,Humpback dolphin,,,4,5,9,15.2531929,73.88021088,,7.5,30-01-2025 12:00
133,30,1,2025,Goa,Humpback dolphin,,,4,5,9,15.25308323,73.87412262,,8,30-01-2025 00:00
133,29,1,2025,Goa,Humpback dolphin,,,4,5,9,15.25297165,73.88009644,,8.5,29-01-2025 12:00
133,29,1,2025,Goa,Humpback dolphin,,,4,5,9,15.25288773,73.8673172,,9,29-01-2025 00:00
134,7,2,2025,Goa,Humpback dolphin,,,4,6,9,15.20345605,73.9336034,,0,07-02-2025 00:00
134,6,2,2025,Goa,Humpback dolphin,,,4,6,9,15.2033987,73.93160248,,0.5,06-02-2025 12:00
134,6,2,2025,Goa,Humpback dolphin,,,4,6,9,15.20334053,73.92188263,,1,06-02-2025 00:00
134,5,2,2025,Goa,Humpback dolphin,,,4,6,9,15.20328236,73.92547607,,1.5,05-02-2025 12:00
134,5,2,2025,Goa,Humpback dolphin,,,4,6,9,15.20321655,73.91812897,,2,05-02-2025 00:00
134,4,2,2025,Goa,Humpback dolphin,,,4,6,9,15.20315266,73.92818451,,2.5,04-02-2025 12:00
134,4,2,2025,Goa,Humpback dolphin,,,4,6,9,15.20309544,73.92873383,,3,04-02-2025 00:00
134,3,2,2025,Goa,Humpback dolphin,,,4,6,9,15.2030468,73.93998718,,3.5,03-02-2025 12:00
134,3,2,2025,Goa,Humpback dolphin,,,4,6,9,15.20300102,73.938797,,4,03-02-2025 00:00
134,2,2,2025,Goa,Humpback dolphin,,,4,6,9,15.20295525,73.94364929,,4.5,02-02-2025 12:00
134,2,2,2025,Goa,Humpback dolphin,,,4,6,9,15.20291996,73.94824219,,5,02-02-2025 00:00
134,1,2,2025,Goa,Humpback dolphin,,,4,6,9,15.20288563,73.95362091,,5.5,01-02-2025 12:00
134,1,2,2025,Goa,Humpback dolphin,,,4,6,9,15.2028513,73.95407867,,6,01-02-2025 00:00
134,31,1,2025,Goa,Humpback dolphin,,,4,6,9,15.20281696,73.9578476,,6.5,31-01-2025 12:00
134,31,1,2025,Goa,Humpback dolphin,,,4,6,9,15.20279312,73.96244049,,7,31-01-2025 00:00
134,30,1,2025,Goa,Humpback dolphin,,,4,6,9,15.20277023,73.96728516,,7.5,30-01-2025 12:00
134,30,1,2025,Goa,Humpback dolphin,,,4,6,9,15.20274734,73.96968079,,8,30-01-2025 00:00
134,29,1,2025,Goa,Humpback dolphin,,,4,6,9,15.20272446,73.97079468,,8.5,29-01-2025 12:00
134,29,1,2025,Goa,Humpback dolphin,,,4,6,9,15.20270157,73.96826172,,9,29-01-2025 00:00
135,6,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.38987958,73.80680182,,0,06-02-2025 00:00
135,5,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.38969994,73.80384064,,0.5,05-02-2025 12:00
135,5,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.38960266,73.79105377,,1,05-02-2025 00:00
135,4,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.38954449,73.79637909,,1.5,04-02-2025 12:00
135,4,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.38948727,73.789711,,2,04-02-2025 00:00
135,3,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.38937378,73.80432129,,2.5,03-02-2025 12:00
135,3,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.38915634,73.80532837,,3,03-02-2025 00:00
135,2,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.38886738,73.81306458,,3.5,02-02-2025 12:00
135,2,2,2025,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.38850975,73.81315613,,4,02-02-2025 00:00
138,4,2,2025,Goa,Humpback dolphin,M,A,2,1,2,15.33276425,73.8941118,,0,04-02-2025 00:00
138,3,2,2025,Goa,Humpback dolphin,,A,2,1,2,15.33292103,73.90174103,,0.5,03-02-2025 12:00
138,3,2,2025,Goa,Humpback dolphin,,A,2,1,2,15.33304691,73.90229034,,1,03-02-2025 00:00
138,2,2,2025,Goa,Humpback dolphin,,A,2,1,2,15.33315659,73.90537262,,1.5,02-02-2025 12:00
138,2,2,2025,Goa,Humpback dolphin,,A,2,1,2,15.33325958,73.90509796,,2,02-02-2025 00:00
140,24,1,2025,Goa,Humpback dolphin,M,,3,2,3,15.57362409,73.7407444,,0,24-01-2025 00:00
140,23,1,2025,Goa,Humpback dolphin,,,3,2,3,15.57144356,73.741745,,0.5,23-01-2025 12:00
140,23,1,2025,Goa,Humpback dolphin,,,3,2,3,15.56890392,73.73529816,,1,23-01-2025 00:00
140,22,1,2025,Goa,Humpback dolphin,,,3,2,3,15.56622505,73.74065399,,1.5,22-01-2025 12:00
140,22,1,2025,Goa,Humpback dolphin,,,3,2,3,15.56360054,73.73741913,,2,22-01-2025 00:00
140,21,1,2025,Goa,Humpback dolphin,,,3,2,3,15.56096745,73.741539,,2.5,21-01-2025 12:00
140,21,1,2025,Goa,Humpback dolphin,,,3,2,3,15.55844402,73.74158478,,3,21-01-2025 00:00
141,22,1,2025,Goa,Humpback dolphin,,,3,2,4,15.3904876,73.80690703,,0,22-01-2025 00:00
141,21,1,2025,Goa,Humpback dolphin,,,3,2,4,15.39035034,73.80571747,,0.5,21-01-2025 12:00
141,21,1,2025,Goa,Humpback dolphin,,,3,2,4,15.3903017,73.79038239,,1,21-01-2025 00:00
141,20,1,2025,Goa,Humpback dolphin,,,3,2,4,15.39036465,73.78845978,,1.5,20-01-2025 12:00
141,20,1,2025,Goa,Humpback dolphin,,,3,2,4,15.39044952,73.78800201,,2,20-01-2025 00:00
141,19,1,2025,Goa,Humpback dolphin,,,3,2,4,15.39049721,73.7954483,,2.5,19-01-2025 12:00
141,19,1,2025,Goa,Humpback dolphin,,,3,2,4,15.39056015,73.78623962,,3,19-01-2025 00:00
141,18,1,2025,Goa,Humpback dolphin,,,3,2,4,15.39068317,73.78769684,,3.5,18-01-2025 12:00
141,18,1,2025,Goa,Humpback dolphin,,,3,2,4,15.39078331,73.79131317,,4,18-01-2025 00:00
145,5,12,2024,Goa,Indo-Pacific finless porpoise,,,3,2,3,15.186921,73.937753,,0,05-12-2024 00:00
145,4,12,2024,Goa,Indo-Pacific finless porpoise,,,3,2,3,15.18692112,73.94585419,,0.5,04-12-2024 12:00
145,4,12,2024,Goa,Indo-Pacific finless porpoise,,,3,2,3,15.18692112,73.95121002,,1,04-12-2024 00:00
145,3,12,2024,Goa,Indo-Pacific finless porpoise,,,3,2,3,15.18692112,73.95684052,,1.5,03-12-2024 12:00
145,3,12,2024,Goa,Indo-Pacific finless porpoise,,,3,2,3,15.18692112,73.95978546,,2,03-12-2024 00:00
145,2,12,2024,Goa,Indo-Pacific finless porpoise,,,3,2,3,15.18692112,73.9595108,,2.5,02-12-2024 12:00
145,2,12,2024,Goa,Indo-Pacific finless porpoise,,,3,2,3,15.18692112,73.95684052,,3,02-12-2024 00:00
146,4,12,2024,Goa,Indo-Pacific finless porpoise,,,2,1,3,15.15644971,73.94528028,,0,04-12-2024 00:00
146,3,12,2024,Goa,Indo-Pacific finless porpoise,,,2,1,3,15.15571594,73.95155334,,0.5,03-12-2024 12:00
146,3,12,2024,Goa,Indo-Pacific finless porpoise,,,2,1,3,15.15490818,73.95359802,,1,03-12-2024 00:00
146,2,12,2024,Goa,Indo-Pacific finless porpoise,,,2,1,3,15.15397072,73.95365143,,1.5,02-12-2024 12:00
146,2,12,2024,Goa,Indo-Pacific finless porpoise,,,2,1,3,15.1528101,73.94969177,,2,02-12-2024 00:00
146,1,12,2024,Goa,Indo-Pacific finless porpoise,,,2,1,3,15.15127945,73.94421387,,2.5,01-12-2024 12:00
