X,Y,ele,time,magvar,geoidheigh,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsd,dgpsid,layer,path
74.038401,14.98437,1.809547000000000,2025/11/16 01:49:08.000,,,"885",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
74.032013,14.989828,1.115738000000000,2025/11/16 01:53:43.000,,,"886",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
74.025112,14.99422,2.045380000000000,2025/11/16 01:57:53.000,,,"887",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
74.022218,15.002977,1.323448000000000,2025/11/16 02:02:41.000,,,"888",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
74.021807,15.004305,2.653107000000000,2025/11/16 02:03:24.000,,,"889",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
74.018371,15.007797,3.238487000000000,2025/11/16 02:06:15.000,,,"890",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
74.007624,15.005149,1.425552000000000,2025/11/16 02:11:53.000,,,"891",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.998345,15.006322,4.243797000000000,2025/11/16 02:16:42.000,,,"892",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.994113,15.013819,2.943726000000000,2025/11/16 02:21:03.000,,,"893",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.986371,15.018577,1.416313000000000,2025/11/16 02:25:48.000,,,"894",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.979033,15.024431,2.385307000000000,2025/11/16 02:30:28.000,,,"895",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.974253,15.030402,1.690453000000000,2025/11/16 02:34:44.000,,,"896",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.977128,15.040341,3.346260000000000,2025/11/16 02:40:06.000,,,"897",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.978597,15.045162,2.981392000000000,2025/11/16 02:42:41.000,,,"898",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.977758,15.048775,1.515457000000000,2025/11/16 02:44:54.000,,,"899",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.97663,15.04923,3.164169000000000,2025/11/16 02:45:30.000,,,"900",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.973741,15.050167,2.950142000000000,2025/11/16 02:46:59.000,,,"901",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.972707,15.050442,3.060242000000000,2025/11/16 02:47:30.000,,,"902",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.970672,15.05093,3.020187000000000,2025/11/16 02:48:32.000,,,"903",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.969091,15.051455,2.656700000000000,2025/11/16 02:49:20.000,,,"904",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.966203,15.052528,2.083351000000000,2025/11/16 02:50:49.000,,,"905",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.964324,15.053124,2.795021000000000,2025/11/16 02:51:47.000,,,"906",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.961912,15.053925,2.625008000000000,2025/11/16 02:53:01.000,,,"907",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.955637,15.059085,2.112434000000000,2025/11/16 02:57:40.000,,,"908",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.953824,15.066927,2.410629000000000,2025/11/16 03:02:48.000,,,"909",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.945399,15.065093,2.324005000000000,2025/11/16 03:07:07.000,,,"910",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.936386,15.06446,1.219597000000000,2025/11/16 03:11:29.000,,,"911",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.930634,15.073001,1.340385000000000,2025/11/16 03:17:07.000,,,"912",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.927849,15.078693,1.720169000000000,2025/11/16 03:20:16.000,,,"913",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.925813,15.082656,2.225945000000000,2025/11/16 03:22:27.000,,,"914",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.921287,15.082721,2.364952000000000,2025/11/16 03:25:13.000,,,"915",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.913987,15.082805,1.054268000000000,2025/11/16 03:28:58.000,,,"916",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.912254,15.083048,0.547775000000000,2025/11/16 03:29:51.000,,,"917",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.907124,15.089244,2.669525000000000,2025/11/16 03:34:11.000,,,"918",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.909637,15.09732,1.899300000000000,2025/11/16 03:38:47.000,,,"919",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.912034,15.101488,2.951920000000000,2025/11/16 03:41:14.000,,,"920",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.914132,15.104991,1.785545000000000,2025/11/16 03:43:20.000,,,"921",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.921298,15.110919,1.999802000000000,2025/11/16 03:48:31.000,,,"922",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.923442,15.112321,1.735390000000000,2025/11/16 03:49:55.000,,,"923",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.935961,15.120645,1.949821000000000,2025/11/16 03:58:17.000,,,"924",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.930738,15.128804,3.702583000000000,2025/11/16 04:03:29.000,,,"925",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.926074,15.135862,3.224571000000000,2025/11/16 04:08:02.000,,,"926",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.927942,15.139424,3.939651000000000,2025/11/16 04:12:53.000,,,"927",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.936836,15.140763,2.117165000000000,2025/11/16 04:17:09.000,,,"928",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.938407,15.141022,1.727638000000000,2025/11/16 04:17:49.000,,,"929",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.939662,15.141173,4.378960000000000,2025/11/16 04:18:33.000,,,"930",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.946182,15.142562,9.104286000000000,2025/11/16 04:43:19.000,,,"931",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_16-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_16-NOV-25.gpx|layername=waypoints
73.949613,15.142397,-1.730171000000000,2025/11/17 01:00:57.000,,,"931",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.940616,15.146018,-0.724586000000000,2025/11/17 01:05:49.000,,,"932",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.937193,15.148998,-1.717384000000000,2025/11/17 01:07:59.000,,,"933",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.933469,15.151219,-1.010956000000000,2025/11/17 01:10:04.000,,,"934",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.930508,15.152477,1.262314000000000,2025/11/17 01:11:35.000,,,"935",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.928609,15.153028,-1.212547000000000,2025/11/17 01:12:31.000,,,"936",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.925816,15.154457,-0.204681000000000,2025/11/17 01:14:10.000,,,"937",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.929139,15.161738,-0.631645000000000,2025/11/17 01:18:43.000,,,"938",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.931418,15.164716,2.136391000000000,2025/11/17 01:20:35.000,,,"939",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.935599,15.169087,2.329315000000000,2025/11/17 01:23:36.000,,,"940",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.933311,15.173394,-1.453415000000000,2025/11/17 01:27:51.000,,,"941",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.923582,15.178789,0.745155000000000,2025/11/17 01:33:14.000,,,"942",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.917912,15.182772,0.435303000000000,2025/11/17 01:36:44.000,,,"943",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.917879,15.191656,0.197510000000000,2025/11/17 01:41:20.000,,,"944",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.922131,15.202486,1.103760000000000,2025/11/17 01:47:13.000,,,"945",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.924545,15.206626,0.638542000000000,2025/11/17 01:49:34.000,,,"946",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.925704,15.208247,1.242203000000000,2025/11/17 01:50:32.000,,,"947",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.926611,15.209937,1.339767000000000,2025/11/17 01:51:28.000,,,"948",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.926487,15.215359,1.911507000000000,2025/11/17 01:54:24.000,,,"949",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.918979,15.220216,0.137779000000000,2025/11/17 01:58:43.000,,,"950",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.912207,15.225305,0.894753000000000,2025/11/17 02:03:12.000,,,"951",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.914001,15.234364,2.218292000000000,2025/11/17 02:07:43.000,,,"952",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.918871,15.241654,3.457077000000000,2025/11/17 02:11:58.000,,,"953",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.912735,15.250875,1.664505000000000,2025/11/17 02:18:04.000,,,"954",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.908522,15.254239,1.565529000000000,2025/11/17 02:20:39.000,,,"955",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.900779,15.259411,1.336090000000000,2025/11/17 02:25:04.000,,,"956",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.901437,15.26675,3.315544000000000,2025/11/17 02:29:14.000,,,"957",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.906652,15.286227,2.487335000000000,2025/11/17 02:39:21.000,,,"958",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.899662,15.289582,3.263939000000000,2025/11/17 02:43:02.000,,,"959",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.893613,15.294029,3.596191000000000,2025/11/17 02:46:32.000,,,"960",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
73.894469,15.311826,1.945740000000000,2025/11/17 02:56:31.000,,,"961",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_17-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_17-NOV-25.gpx|layername=waypoints
